ACCT_ID,ACTIVE_FL,FY_CD_FR,PD_NO_FR,FY_CD_TO,PD_NO_TO,ACCT_ENTR_GRP_CD,PROJ_REQD_FL,S_ACCT_TYPE_CD,DETL_FL,ACCT_NAME,TOP_FL,MODIFIED_BY,TIME_STAMP,L1_ACCT_NAME,L2_ACCT_NAME,L3_ACCT_NAME,L4_ACCT_NAME,L5_ACCT_NAME,L6_ACCT_NAME,L7_ACCT_NAME,LVL_NO,L1_ACCT_SEG_ID,L2_ACCT_SEG_ID,L3_ACCT_SEG_ID,L4_ACCT_SEG_ID,L5_ACCT_SEG_ID,L6_ACCT_SEG_ID,L7_ACCT_SEG_ID,L8_ACCT_SEG_ID,TC_ACCT_TYPE_CD,ROWVERSION,SFT_FL,MES_FL
EMSC,N,,,,,0,N,,N,EXEC MANAGEMENT SVCTR,Y,JLAPINGTON,2016-11-21,EXEC MANAGEMENT SVCTR,0,0,0,0,0,0,1,EMSC,0,0,0,0,0,0,0,,1,N,N
MJIT-OIT,Y,,,,,PAJ,N,N,Y,IT OH LABOR ITG SITE,N,JLAPINGTON,2016-11-22,IT MULTIJOB ALLOC CR,IT OH LABOR ITG SITE,0,0,0,0,0,2,MJIT,OIT,0,0,0,0,0,0,,1,N,N
EMSC-GNA,Y,,,,,PAJ,N,N,Y,EXEC MGMT GENERAL & ADMIN,N,JLAPINGTON,2016-11-21,EXEC MANAGEMENT SVCTR,EXEC MGMT GENERAL & ADMIN,0,0,0,0,0,2,EMSC,GNA,0,0,0,0,0,0,,1,N,N
EMSC-MTH,Y,,,,,PAJ,N,N,Y,EXEC MGMT MH,N,JLAPINGTON,2016-11-21,EXEC MANAGEMENT SVCTR,EXEC MGMT MH,0,0,0,0,0,2,EMSC,MTH,0,0,0,0,0,0,,1,N,N
EMSC-OCS,Y,,,,,PAJ,N,N,Y,"EXEC MGMT OH LBR CLIENT ",N,JLAPINGTON,2016-11-21,EXEC MANAGEMENT SVCTR,"EXEC MGMT OH LBR CLIENT ",0,0,0,0,0,2,EMSC,OCS,0,0,0,0,0,0,,1,N,N
EMSC-OIT,Y,,,,,PAJ,N,N,Y,EXEC MGMT OH LBR ITG,N,JLAPINGTON,2016-11-21,EXEC MANAGEMENT SVCTR,EXEC MGMT OH LBR ITG,0,0,0,0,0,2,EMSC,OIT,0,0,0,0,0,0,,1,N,N
FCSC,N,,,,,0,N,,N,FACILITIES SVCTR,Y,JLAPINGTON,2016-11-21,FACILITIES SVCTR,0,0,0,0,0,0,1,FCSC,0,0,0,0,0,0,0,,1,N,N
FRNG,N,,,,,0,N,,N,FRINGE ALLOCATIONS,Y,JLAPINGTON,2016-11-18,FRINGE ALLOCATIONS,0,0,0,0,0,0,1,FRNG,0,0,0,0,0,0,0,,1,N,N
FRNG-DLC,Y,,,,,PAJ,N,N,Y,DIRECT LABOR CLIENT SITE,N,JLAPINGTON,2016-11-21,FRINGE ALLOCATIONS,DIRECT LABOR CLIENT SITE,0,0,0,0,0,2,FRNG,DLC,0,0,0,0,0,0,,2,N,N
1299-015,Y,,,,,ALL,Y,N,Y,GSA IFF FEE,N,BADAWII,2017-03-07,SALES FEE,GSA IFF FEE,0,0,0,0,0,2,1299,015,0,0,0,0,0,0,,3,N,N
0135-005,Y,,,,,ALL,N,A,Y,PAID TO  WTEC,N,49301.ISMAIL.MARMAR,2017-05-23,OTHER ASSETS,PAID TO  WTEC,0,0,0,0,0,2,0135,005,0,0,0,0,0,0,,3,N,N
0275-010,Y,,,,,ALL,N,L,Y,EMENTUM ESCROW,N,BADAWII,2019-02-22,NOTES PAYABLE LONG TERM,EMENTUM ESCROW,0,0,0,0,0,2,0275,010,0,0,0,0,0,0,,4,N,N
0100-030,Y,,,,,ALL,N,A,Y,SUNTRUST BANK,N,BADAWII,2017-12-14,CASH,SUNTRUST BANK,0,0,0,0,0,2,0100,030,0,0,0,0,0,0,,3,N,N
0436,N,,,,,0,N,,N,OTHER FRINGE EXPENSE,Y,JLAPINGTON,2018-01-24,OTHER FRINGE EXPENSE,0,0,0,0,0,0,1,0436,0,0,0,0,0,0,0,,1,N,N
0436-000,Y,,,,,ALL,Y,N,Y,OTHER FRINGE EXP,N,JLAPINGTON,2018-01-24,OTHER FRINGE EXPENSE,OTHER FRINGE EXP,0,0,0,0,0,2,0436,000,0,0,0,0,0,0,,3,N,N
0437,N,,,,,0,N,,N,FMLA,Y,JLAPINGTON,2018-01-24,FMLA,0,0,0,0,0,0,1,0437,0,0,0,0,0,0,0,,1,N,N
0437-000,Y,,,,,ALL,Y,E,Y,FMLA,N,JLAPINGTON,2018-01-24,FMLA,FMLA,0,0,0,0,0,2,0437,000,0,0,0,0,0,0,L,1,N,N
2020-025,Y,,,,,ALL,Y,N,Y,DATA COMMUNICATION SVCS,N,BADAWII,2018-01-30,B&P/IR&D OTHER DIR COSTS,DATA COMMUNICATION SVCS,0,0,0,0,0,2,2020,025,0,0,0,0,0,0,E,3,N,N
0210-044,Y,,,,,ALL,N,L,Y,GYM PYMNT WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,GYM PYMNT WITHHELD,0,0,0,0,0,2,0210,044,0,0,0,0,0,0,,2,N,N
2020-018,Y,,,,,ALL,Y,N,Y,MEMBERSHIP FEES,N,BADAWII,2018-03-09,B&P/IR&D OTHER DIR COSTS,MEMBERSHIP FEES,0,0,0,0,0,2,2020,018,0,0,0,0,0,0,E,1,N,N
0135-010,Y,,,,,ALL,N,A,Y,PAID TO  DNT,N,49301.ISMAIL.MARMAR,2018-03-13,OTHER ASSETS,PAID TO  DNT,0,0,0,0,0,2,0135,010,0,0,0,0,0,0,,1,N,N
2020-019,Y,,,,,ALL,Y,N,Y,SEMINARS & TRAINING,N,BADAWII,2018-03-26,B&P/IR&D OTHER DIR COSTS,SEMINARS & TRAINING,0,0,0,0,0,2,2020,019,0,0,0,0,0,0,E,1,N,N
0205-015,Y,,,,,ALL,N,L,Y,CCARD-SUNTRUST,N,49301.ISMAIL.MARMAR,2018-05-31,CREDIT CARDS,CCARD-SUNTRUST,0,0,0,0,0,2,0205,015,0,0,0,0,0,0,E,3,N,N
MJB1,N,,,,,0,N,,N,MULTI JOB BD ALLOCATION,Y,49301.RAJU.KARKI,2018-07-02,MULTI JOB BD ALLOCATION,0,0,0,0,0,0,1,MJB1,0,0,0,0,0,0,0,,1,N,N
MJB1-OIT,Y,,,,,PAJ,N,N,Y,ACCT OH LABOR ITG SITE,N,49301.RAJU.KARKI,2018-07-02,MULTI JOB BD ALLOCATION,ACCT OH LABOR ITG SITE,0,0,0,0,0,2,MJB1,OIT,0,0,0,0,0,0,,1,N,N
MJB1-GNA,Y,,,,,PAJ,N,N,Y,BD GENERAL & ADMIN,N,49301.RAJU.KARKI,2018-07-02,MULTI JOB BD ALLOCATION,BD GENERAL & ADMIN,0,0,0,0,0,2,MJB1,GNA,0,0,0,0,0,0,,1,N,N
MJB1-MTH,Y,,,,,PAJ,N,N,Y,BD MATERIAL HANDLING,N,49301.RAJU.KARKI,2018-07-02,MULTI JOB BD ALLOCATION,BD MATERIAL HANDLING,0,0,0,0,0,2,MJB1,MTH,0,0,0,0,0,0,,1,N,N
MJB1-OCS,Y,,,,,PAJ,N,N,Y,BD OH LABOR CLIENT SITE,N,49301.RAJU.KARKI,2018-07-02,MULTI JOB BD ALLOCATION,BD OH LABOR CLIENT SITE,0,0,0,0,0,2,MJB1,OCS,0,0,0,0,0,0,,1,N,N
MJB1-CRX,Y,,,,,PAJ,Y,N,Y,BD MULTIJOB ALLOC CR,N,49301.RAJU.KARKI,2018-07-02,MULTI JOB BD ALLOCATION,BD MULTIJOB ALLOC CR,0,0,0,0,0,2,MJB1,CRX,0,0,0,0,0,0,,1,N,N
0210-046,Y,,,,,ALL,N,L,Y,GTL WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,GTL WITHHELD,0,0,0,0,0,2,0210,046,0,0,0,0,0,0,,1,N,N
0210-050,Y,,,,,ALL,N,L,Y,DPDNT WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,DPDNT WITHHELD,0,0,0,0,0,2,0210,050,0,0,0,0,0,0,,1,N,N
0210-052,Y,,,,,ALL,N,L,Y,DPMED WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,DPMED WITHHELD,0,0,0,0,0,2,0210,052,0,0,0,0,0,0,,1,N,N
0210-056,Y,,,,,ALL,N,L,Y,DPVIS WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,DPVIS WITHHELD,0,0,0,0,0,2,0210,056,0,0,0,0,0,0,,1,N,N
0210-058,Y,,,,,ALL,N,L,Y,SLIFE WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,SLIFE WITHHELD,0,0,0,0,0,2,0210,058,0,0,0,0,0,0,,1,N,N
0210-060,Y,,,,,ALL,N,L,Y,DPIIM WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,DPIIM WITHHELD,0,0,0,0,0,2,0210,060,0,0,0,0,0,0,,1,N,N
0210-062,Y,,,,,ALL,N,L,Y,DPLIFE WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,DPLIFE WITHHELD,0,0,0,0,0,2,0210,062,0,0,0,0,0,0,,1,N,N
0210-048,Y,,,,,ALL,N,L,Y,CLIFE WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,CLIFE WITHHELD,0,0,0,0,0,2,0210,048,0,0,0,0,0,0,,1,N,N
0210-054,Y,,,,,ALL,N,L,Y,LTD & STD WITHHELD,N,BADAWII,2019-01-09,PAYROLL WITHHOLDINGS/LIAB,LTD & STD WITHHELD,0,0,0,0,0,2,0210,054,0,0,0,0,0,0,,1,N,N
0135-015,Y,,,,,ALL,N,A,Y,PRESIDENTIAL LEASE,N,BADAWII,2019-01-30,OTHER ASSETS,PRESIDENTIAL LEASE,0,0,0,0,0,2,0135,015,0,0,0,0,0,0,,1,N,N
MJPR-GNA,Y,,,,,PAJ,N,N,Y,PRCMT GENERAL & ADMIN,N,JLAPINGTON,2016-11-22,PRCMT MULTIJOB ALLOC CR,PRCMT GENERAL & ADMIN,0,0,0,0,0,2,MJPR,GNA,0,0,0,0,0,0,,1,N,N
FCSC-GNA,Y,,,,,PAJ,N,N,Y,FAC GENERAL & ADMIN,N,JLAPINGTON,2016-11-21,FACILITIES SVCTR,FAC GENERAL & ADMIN,0,0,0,0,0,2,FCSC,GNA,0,0,0,0,0,0,,2,N,N
FCSC-MTH,Y,,,,,PAJ,N,N,Y,FAC MATERIAL HANDLING,N,JLAPINGTON,2016-11-21,FACILITIES SVCTR,FAC MATERIAL HANDLING,0,0,0,0,0,2,FCSC,MTH,0,0,0,0,0,0,,2,N,N
FCSC-OCS,Y,,,,,PAJ,N,N,Y,FAC OH LABOR CLIENT SITE,N,JLAPINGTON,2016-11-21,FACILITIES SVCTR,FAC OH LABOR CLIENT SITE,0,0,0,0,0,2,FCSC,OCS,0,0,0,0,0,0,,2,N,N
FCSC-OIT,Y,,,,,PAJ,N,N,Y,FAC OH LABOR ITG SITE,N,JLAPINGTON,2016-11-21,FACILITIES SVCTR,FAC OH LABOR ITG SITE,0,0,0,0,0,2,FCSC,OIT,0,0,0,0,0,0,,2,N,N
HRSC,N,,,,,0,N,,N,HUMAN RESOURCES SVCTR,Y,JLAPINGTON,2016-11-21,HUMAN RESOURCES SVCTR,0,0,0,0,0,0,1,HRSC,0,0,0,0,0,0,0,,1,N,N
MJPR-MTH,Y,,,,,PAJ,N,N,Y,PRCMT MATERIAL HANDLING,N,JLAPINGTON,2016-11-22,PRCMT MULTIJOB ALLOC CR,PRCMT MATERIAL HANDLING,0,0,0,0,0,2,MJPR,MTH,0,0,0,0,0,0,,1,N,N
HRSC-GNA,Y,,,,,PAJ,N,N,Y,HR GENERAL & ADMIN,N,JLAPINGTON,2016-11-21,HUMAN RESOURCES SVCTR,HR GENERAL & ADMIN,0,0,0,0,0,2,HRSC,GNA,0,0,0,0,0,0,,2,N,N
HRSC-MTH,Y,,,,,PAJ,N,N,Y,HR MATERIAL HANDLING,N,JLAPINGTON,2016-11-21,HUMAN RESOURCES SVCTR,HR MATERIAL HANDLING,0,0,0,0,0,2,HRSC,MTH,0,0,0,0,0,0,,2,N,N
HRSC-OCS,Y,,,,,PAJ,N,N,Y,HR OH LABOR CLIENT SITE,N,JLAPINGTON,2016-11-21,HUMAN RESOURCES SVCTR,HR OH LABOR CLIENT SITE,0,0,0,0,0,2,HRSC,OCS,0,0,0,0,0,0,,2,N,N
HRSC-OIT,Y,,,,,PAJ,N,N,Y,HR OH LABOR ITG SITE,N,JLAPINGTON,2016-11-21,HUMAN RESOURCES SVCTR,HR OH LABOR ITG SITE,0,0,0,0,0,2,HRSC,OIT,0,0,0,0,0,0,,2,N,N
ITSC,N,,,,,0,N,,N,IT SVCTR,Y,JLAPINGTON,2016-11-21,IT SVCTR,0,0,0,0,0,0,1,ITSC,0,0,0,0,0,0,0,,1,N,N
MJPR-OCS,Y,,,,,PAJ,N,N,Y,PRCMT OH LBR CLIENT SITE,N,JLAPINGTON,2016-11-22,PRCMT MULTIJOB ALLOC CR,PRCMT OH LBR CLIENT SITE,0,0,0,0,0,2,MJPR,OCS,0,0,0,0,0,0,,1,N,N
ITSC-GNA,Y,,,,,PAJ,N,N,Y,IT GENERAL & ADMIN,N,JLAPINGTON,2016-11-21,IT SVCTR,IT GENERAL & ADMIN,0,0,0,0,0,2,ITSC,GNA,0,0,0,0,0,0,,2,N,N
ITSC-MTH,Y,,,,,PAJ,N,N,Y,IT MATERIAL HANDLING,N,JLAPINGTON,2016-11-21,IT SVCTR,IT MATERIAL HANDLING,0,0,0,0,0,2,ITSC,MTH,0,0,0,0,0,0,,2,N,N
ITSC-OCS,Y,,,,,PAJ,N,N,Y,IT OH LABOR CLIENT SITE,N,JLAPINGTON,2016-11-21,IT SVCTR,IT OH LABOR CLIENT SITE,0,0,0,0,0,2,ITSC,OCS,0,0,0,0,0,0,,2,N,N
ITSC-OIT,Y,,,,,PAJ,N,N,Y,IT OH LABOR ITG SITE,N,JLAPINGTON,2016-11-21,IT SVCTR,IT OH LABOR ITG SITE,0,0,0,0,0,2,ITSC,OIT,0,0,0,0,0,0,,2,N,N
PRSC,N,,,,,0,N,,N,PROCUREMENT SVCTR,Y,JLAPINGTON,2016-11-21,PROCUREMENT SVCTR,0,0,0,0,0,0,1,PRSC,0,0,0,0,0,0,0,,1,N,N
MJPR-OIT,Y,,,,,PAJ,N,N,Y,PRCMT OH LABOR ITG SITE,N,JLAPINGTON,2016-11-22,PRCMT MULTIJOB ALLOC CR,PRCMT OH LABOR ITG SITE,0,0,0,0,0,2,MJPR,OIT,0,0,0,0,0,0,,1,N,N
PRSC-GNA,Y,,,,,PAJ,N,N,Y,PRCMT GENERAL & ADMIN,N,JLAPINGTON,2016-11-21,PROCUREMENT SVCTR,PRCMT GENERAL & ADMIN,0,0,0,0,0,2,PRSC,GNA,0,0,0,0,0,0,,2,N,N
PRSC-MTH,Y,,,,,PAJ,N,N,Y,PRCMT MATERIAL HANDLING,N,JLAPINGTON,2016-11-21,PROCUREMENT SVCTR,PRCMT MATERIAL HANDLING,0,0,0,0,0,2,PRSC,MTH,0,0,0,0,0,0,,2,N,N
PRSC-OCS,Y,,,,,PAJ,N,N,Y,PRCMT OH LBR CLIENT SITE,N,JLAPINGTON,2016-11-21,PROCUREMENT SVCTR,PRCMT OH LBR CLIENT SITE,0,0,0,0,0,2,PRSC,OCS,0,0,0,0,0,0,,2,N,N
PRSC-OIT,Y,,,,,PAJ,N,N,Y,PRCMT OH LABOR ITG SITE,N,JLAPINGTON,2016-11-21,PROCUREMENT SVCTR,PRCMT OH LABOR ITG SITE,0,0,0,0,0,2,PRSC,OIT,0,0,0,0,0,0,,2,N,N
RCSC,N,,,,,0,N,,N,RECRUITING SVCTR,Y,JLAPINGTON,2016-11-21,RECRUITING SVCTR,0,0,0,0,0,0,1,RCSC,0,0,0,0,0,0,0,,1,N,N
MJRC-GNA,Y,,,,,PAJ,N,N,Y,RECRUITING G&A,N,JLAPINGTON,2016-11-22,RECRUTING MULTIJOB ALL CR,RECRUITING G&A,0,0,0,0,0,2,MJRC,GNA,0,0,0,0,0,0,,1,N,N
RCSC-GNA,Y,,,,,PAJ,N,N,Y,RECRUITING G&A,N,JLAPINGTON,2016-11-21,RECRUITING SVCTR,RECRUITING G&A,0,0,0,0,0,2,RCSC,GNA,0,0,0,0,0,0,,2,N,N
RCSC-MTH,Y,,,,,PAJ,N,N,Y,RECRUITING MH,N,JLAPINGTON,2016-11-21,RECRUITING SVCTR,RECRUITING MH,0,0,0,0,0,2,RCSC,MTH,0,0,0,0,0,0,,2,N,N
RCSC-OCS,Y,,,,,PAJ,N,N,Y,RECRUITING OH LBR CS,N,JLAPINGTON,2016-11-21,RECRUITING SVCTR,RECRUITING OH LBR CS,0,0,0,0,0,2,RCSC,OCS,0,0,0,0,0,0,,2,N,N
RCSC-OIT,Y,,,,,PAJ,N,N,Y,RECRUITIN OH LBR ITG SITE,N,JLAPINGTON,2016-11-21,RECRUITING SVCTR,RECRUITIN OH LBR ITG SITE,0,0,0,0,0,2,RCSC,OIT,0,0,0,0,0,0,,2,N,N
BDSC,N,,,,,0,N,,N,BUSINESS DEVELOP SVCTR,Y,JLAPINGTON,2016-11-21,BUSINESS DEVELOP SVCTR,0,0,0,0,0,0,1,BDSC,0,0,0,0,0,0,0,,1,N,N
BDSC-GNA,Y,,,,,PAJ,N,N,Y,BD GENERAL & ADMIN,N,JLAPINGTON,2016-11-21,BUSINESS DEVELOP SVCTR,BD GENERAL & ADMIN,0,0,0,0,0,2,BDSC,GNA,0,0,0,0,0,0,,4,N,N
BDSC-MTH,Y,,,,,PAJ,N,N,Y,BD MATERIAL HANDLING,N,JLAPINGTON,2016-11-21,BUSINESS DEVELOP SVCTR,BD MATERIAL HANDLING,0,0,0,0,0,2,BDSC,MTH,0,0,0,0,0,0,,2,N,N
BDSC-OCS,Y,,,,,PAJ,N,N,Y,BD OH LABOR CLIENT SITE,N,JLAPINGTON,2016-11-21,BUSINESS DEVELOP SVCTR,BD OH LABOR CLIENT SITE,0,0,0,0,0,2,BDSC,OCS,0,0,0,0,0,0,,2,N,N
BDSC-OIT,Y,,,,,PAJ,N,N,Y,BD OH LABOR ITG SITE,N,JLAPINGTON,2016-11-21,BUSINESS DEVELOP SVCTR,BD OH LABOR ITG SITE,0,0,0,0,0,2,BDSC,OIT,0,0,0,0,0,0,,2,N,N
OHIT,N,,,,,0,N,,N,"ITG OVERHEAD ",Y,JLAPINGTON,2016-11-21,"ITG OVERHEAD ",0,0,0,0,0,0,1,OHIT,0,0,0,0,0,0,0,,1,N,N
FRNG-CRX,Y,,,,,PAJ,N,N,Y,FRINGE ALLOCATION CREDIT,N,JLAPINGTON,2016-11-21,FRINGE ALLOCATIONS,FRINGE ALLOCATION CREDIT,0,0,0,0,0,2,FRNG,CRX,0,0,0,0,0,0,,1,N,N
OHIT-DIR,Y,,,,,PAJ,N,N,Y,OH DIRECT LABOR ITG,N,JLAPINGTON,2016-11-21,"ITG OVERHEAD ",OH DIRECT LABOR ITG,0,0,0,0,0,2,OHIT,DIR,0,0,0,0,0,0,,2,N,N
OHIT-BNP,Y,,,,,PAJ,N,N,Y,DIRECT LABOR B&P/IR&D ITG,N,JLAPINGTON,2016-11-21,"ITG OVERHEAD ",DIRECT LABOR B&P/IR&D ITG,0,0,0,0,0,2,OHIT,BNP,0,0,0,0,0,0,,2,N,N
OHCS,N,,,,,0,N,,N,"CLIENT SITE OVERHEAD ",Y,JLAPINGTON,2016-11-21,"CLIENT SITE OVERHEAD ",0,0,0,0,0,0,1,OHCS,0,0,0,0,0,0,0,,1,N,N
GNAD-CRX,Y,,,,,PAJ,N,N,Y,G&A ALLOCATION CREDIT,N,JLAPINGTON,2016-11-21,GENERAL & ADMIN POOL,G&A ALLOCATION CREDIT,0,0,0,0,0,2,GNAD,CRX,0,0,0,0,0,0,,1,N,N
OHCS-DIR,Y,,,,,PAJ,N,N,Y,DIRECT LABOR CS,N,JLAPINGTON,2016-11-21,"CLIENT SITE OVERHEAD ",DIRECT LABOR CS,0,0,0,0,0,2,OHCS,DIR,0,0,0,0,0,0,,2,N,N
OHCS-BNP,Y,,,,,PAJ,N,N,Y,DIRECT LABOR B&P/IR&D CS,N,JLAPINGTON,2016-11-21,"CLIENT SITE OVERHEAD ",DIRECT LABOR B&P/IR&D CS,0,0,0,0,0,2,OHCS,BNP,0,0,0,0,0,0,,2,N,N
MTHD,N,,,,,0,N,,N,MATERIAL HANDLING POOL,Y,JLAPINGTON,2016-11-21,MATERIAL HANDLING POOL,0,0,0,0,0,0,1,MTHD,0,0,0,0,0,0,0,,1,N,N
MTHD-DIR,Y,,,,,PAJ,N,N,Y,DIRECT LABOR MTHD,N,JLAPINGTON,2016-11-21,MATERIAL HANDLING POOL,DIRECT LABOR MTHD,0,0,0,0,0,2,MTHD,DIR,0,0,0,0,0,0,,2,N,N
MTHD-CRX,Y,,,,,PAJ,N,N,Y,MATERIAL HANDLING CREDIT,N,JLAPINGTON,2016-11-21,MATERIAL HANDLING POOL,MATERIAL HANDLING CREDIT,0,0,0,0,0,2,MTHD,CRX,0,0,0,0,0,0,,2,N,N
GNAD,N,,,,,0,N,,N,GENERAL & ADMIN POOL,Y,JLAPINGTON,2016-11-21,GENERAL & ADMIN POOL,0,0,0,0,0,0,1,GNAD,0,0,0,0,0,0,0,,1,N,N
GNAD-DIR,Y,,,,,PAJ,N,N,Y,GENERAL & ADMIN POOL,N,JLAPINGTON,2016-11-21,GENERAL & ADMIN POOL,GENERAL & ADMIN POOL,0,0,0,0,0,2,GNAD,DIR,0,0,0,0,0,0,,2,N,N
OHCS-CRX,Y,,,,,PAJ,N,N,Y,OH CS ALLOCATION CR,N,JLAPINGTON,2016-11-21,"CLIENT SITE OVERHEAD ",OH CS ALLOCATION CR,0,0,0,0,0,2,OHCS,CRX,0,0,0,0,0,0,,1,N,N
FRNG-GNA,Y,,,,,PAJ,N,N,Y,G&A LABOR ITG SITE,N,JLAPINGTON,2016-11-21,FRINGE ALLOCATIONS,G&A LABOR ITG SITE,0,0,0,0,0,2,FRNG,GNA,0,0,0,0,0,0,,1,N,N
OHIT-CRX,Y,,,,,PAJ,N,N,Y,OH ITG ALLOCATION CR,N,JLAPINGTON,2016-11-21,"ITG OVERHEAD ",OH ITG ALLOCATION CR,0,0,0,0,0,2,OHIT,CRX,0,0,0,0,0,0,,1,N,N
FRNG-OIT,Y,,,,,PAJ,N,N,Y,OH LABOR ITG SITE,N,JLAPINGTON,2016-11-21,FRINGE ALLOCATIONS,OH LABOR ITG SITE,0,0,0,0,0,2,FRNG,OIT,0,0,0,0,0,0,,1,N,N
MJAC,N,,,,,0,N,,N,ACCT MULTIJOB ALLOC CR,Y,JLAPINGTON,2016-11-22,ACCT MULTIJOB ALLOC CR,0,0,0,0,0,0,1,MJAC,0,0,0,0,0,0,0,,1,N,N
MJAC-CRX,Y,,,,,PAJ,Y,N,Y,ACCT MULTIJOB ALLOC CR,N,JLAPINGTON,2016-11-22,ACCT MULTIJOB ALLOC CR,ACCT MULTIJOB ALLOC CR,0,0,0,0,0,2,MJAC,CRX,0,0,0,0,0,0,,2,N,N
MJCN,N,,,,,0,N,,N,CNTRCTS MULTIJOB ALLOC CR,Y,JLAPINGTON,2016-11-22,CNTRCTS MULTIJOB ALLOC CR,0,0,0,0,0,0,1,MJCN,0,0,0,0,0,0,0,,1,N,N
MJCN-CRX,Y,,,,,PAJ,Y,N,Y,CNTRCTS MULTIJOB ALLOC CR,N,JLAPINGTON,2016-11-22,CNTRCTS MULTIJOB ALLOC CR,CNTRCTS MULTIJOB ALLOC CR,0,0,0,0,0,2,MJCN,CRX,0,0,0,0,0,0,,2,N,N
MJBD,N,,,,,0,N,,N,BD MULTIJOB ALLOC CR,Y,JLAPINGTON,2016-11-22,BD MULTIJOB ALLOC CR,0,0,0,0,0,0,1,MJBD,0,0,0,0,0,0,0,,1,N,N
MJBD-CRX,Y,,,,,PAJ,Y,N,Y,BD MULTIJOB ALLOC CR,N,JLAPINGTON,2016-11-22,BD MULTIJOB ALLOC CR,BD MULTIJOB ALLOC CR,0,0,0,0,0,2,MJBD,CRX,0,0,0,0,0,0,,2,N,N
MJEM,N,,,,,0,N,,N,EXEC MGMT MULTIJOB ALL CR,Y,JLAPINGTON,2016-11-22,EXEC MGMT MULTIJOB ALL CR,0,0,0,0,0,0,1,MJEM,0,0,0,0,0,0,0,,1,N,N
MJEM-CRX,Y,,,,,PAJ,Y,N,Y,EXEC MGMT MULTIJOB ALL CR,N,JLAPINGTON,2016-11-22,EXEC MGMT MULTIJOB ALL CR,EXEC MGMT MULTIJOB ALL CR,0,0,0,0,0,2,MJEM,CRX,0,0,0,0,0,0,,2,N,N
MJHR,N,,,,,0,N,,N,HR MULTIJOB ALLOC CR,Y,JLAPINGTON,2016-11-22,HR MULTIJOB ALLOC CR,0,0,0,0,0,0,1,MJHR,0,0,0,0,0,0,0,,1,N,N
MJHR-CRX,Y,,,,,PAJ,Y,N,Y,HR MULTIJOB ALLOC CR,N,JLAPINGTON,2016-11-22,HR MULTIJOB ALLOC CR,HR MULTIJOB ALLOC CR,0,0,0,0,0,2,MJHR,CRX,0,0,0,0,0,0,,2,N,N
MJIT,N,,,,,0,N,,N,IT MULTIJOB ALLOC CR,Y,JLAPINGTON,2016-11-22,IT MULTIJOB ALLOC CR,0,0,0,0,0,0,1,MJIT,0,0,0,0,0,0,0,,1,N,N
MJIT-CRX,Y,,,,,PAJ,Y,N,Y,IT MULTIJOB ALLOC CR,N,JLAPINGTON,2016-11-22,IT MULTIJOB ALLOC CR,IT MULTIJOB ALLOC CR,0,0,0,0,0,2,MJIT,CRX,0,0,0,0,0,0,,2,N,N
MJPR,N,,,,,0,N,,N,PRCMT MULTIJOB ALLOC CR,Y,JLAPINGTON,2016-11-22,PRCMT MULTIJOB ALLOC CR,0,0,0,0,0,0,1,MJPR,0,0,0,0,0,0,0,,1,N,N
MJPR-CRX,Y,,,,,PAJ,Y,N,Y,PRCMT MULTIJOB ALLOC CR,N,JLAPINGTON,2016-11-22,PRCMT MULTIJOB ALLOC CR,PRCMT MULTIJOB ALLOC CR,0,0,0,0,0,2,MJPR,CRX,0,0,0,0,0,0,,2,N,N
MJRC,N,,,,,0,N,,N,RECRUTING MULTIJOB ALL CR,Y,JLAPINGTON,2016-11-22,RECRUTING MULTIJOB ALL CR,0,0,0,0,0,0,1,MJRC,0,0,0,0,0,0,0,,1,N,N
MJRC-CRX,Y,,,,,PAJ,Y,N,Y,RECRUTING MULTIJOB ALL CR,N,JLAPINGTON,2016-11-22,RECRUTING MULTIJOB ALL CR,RECRUTING MULTIJOB ALL CR,0,0,0,0,0,2,MJRC,CRX,0,0,0,0,0,0,,2,N,N
MJAC-GNA,Y,,,,,PAJ,N,N,Y,ACCT GENERAL & ADMIN,N,JLAPINGTON,2016-11-22,ACCT MULTIJOB ALLOC CR,ACCT GENERAL & ADMIN,0,0,0,0,0,2,MJAC,GNA,0,0,0,0,0,0,,1,N,N
MJAC-MTH,Y,,,,,PAJ,N,N,Y,ACCT MATERIAL HANDLING,N,JLAPINGTON,2016-11-22,ACCT MULTIJOB ALLOC CR,ACCT MATERIAL HANDLING,0,0,0,0,0,2,MJAC,MTH,0,0,0,0,0,0,,1,N,N
